country_code,year,gini_index,average_income,name,sub-region,intermediate-region,rate_literacy,country_x,rate_literacy_female,country_y,rate_literacy_male,country,literacy_ratio_females_to_males,gini_BM
,2009.0,,,,,,,,,,,Ghana,97.3,0.61
,2009.0,,,,,,,,,,,Ghana,97.3,0.318
,2009.0,,,,,,,,,,,Greece,99.9,0.61
,2009.0,,,,,,,,,,,Greece,99.9,0.318
,2009.0,,,,,,,,,,,Guatemala,95.0,0.61
,2009.0,,,,,,,,,,,Guatemala,95.0,0.318
,2009.0,,,,,,,,,,,Guinea,79.1,0.61
,2009.0,,,,,,,,,,,Guinea,79.1,0.318
,2009.0,,,,,,,,,,,Guinea-Bissau,81.3,0.61
,2009.0,,,,,,,,,,,Guinea-Bissau,81.3,0.318
,2009.0,,,,,,,,,,,Hungary,100.0,0.61
,2009.0,,,,,,,,,,,Hungary,100.0,0.318
,2009.0,,,,,,,,,,,Iraq,94.7,0.61
,2009.0,,,,,,,,,,,Iraq,94.7,0.318
,2009.0,,,,,,,,,,,Jamaica,107.0,0.61
,2009.0,,,,,,,,,,,Jamaica,107.0,0.318
,2009.0,,,,,,,,,,,Kazakhstan,100.0,0.61
,2009.0,,,,,,,,,,,Kazakhstan,100.0,0.318
,2009.0,,,,,,,,,,,Kenya,102.0,0.61
,2009.0,,,,,,,,,,,Kenya,102.0,0.318
,2009.0,,,,,,,,,,,Kyrgyz Republic,100.0,0.61
,2009.0,,,,,,,,,,,Kyrgyz Republic,100.0,0.318
,2009.0,,,,,,,,,,,Latvia,100.0,0.61
,2009.0,,,,,,,,,,,Latvia,100.0,0.318
,2009.0,,,,,,,,,,,Lesotho,114.0,0.61
,2009.0,,,,,,,,,,,Lesotho,114.0,0.318
,2009.0,,,,,,,,,,,Liberia,115.0,0.61
,2009.0,,,,,,,,,,,Liberia,115.0,0.318
,2009.0,,,,,,,,,,,Libya,99.9,0.61
,2009.0,,,,,,,,,,,Libya,99.9,0.318
,2009.0,,,,,,,,,,,Lithuania,100.0,0.61
,2009.0,,,,,,,,,,,Lithuania,100.0,0.318
,2009.0,,,,,,,,,,,"Macedonia, FYR",99.6,0.61
,2009.0,,,,,,,,,,,"Macedonia, FYR",99.6,0.318
,2009.0,,,,,,,,,,,Malawi,99.0,0.61
,2009.0,,,,,,,,,,,Malawi,99.0,0.318
,2009.0,,,,,,,,,,,Mauritania,90.8,0.61
,2009.0,,,,,,,,,,,Mauritania,90.8,0.318
,2009.0,,,,,,,,,,,Mexico,99.7,0.61
,2009.0,,,,,,,,,,,Mexico,99.7,0.318
,2009.0,,,,,,,,,,,Moldova,100.0,0.61
,2009.0,,,,,,,,,,,Moldova,100.0,0.318
,2009.0,,,,,,,,,,,Mongolia,103.0,0.61
,2009.0,,,,,,,,,,,Mongolia,103.0,0.318
,2009.0,,,,,,,,,,,Morocco,83.2,0.61
,2009.0,,,,,,,,,,,Morocco,83.2,0.318
,2009.0,,,,,,,,,,,Mozambique,81.5,0.61
,2009.0,,,,,,,,,,,Mozambique,81.5,0.318
,2009.0,,,,,,,,,,,Myanmar,99.2,0.61
,2009.0,,,,,,,,,,,Myanmar,99.2,0.318
,2009.0,,,,,,,,,,,Namibia,104.0,0.61
,2009.0,,,,,,,,,,,Namibia,104.0,0.318
,2009.0,,,,,,,,,,,Nepal,88.3,0.61
,2009.0,,,,,,,,,,,Nepal,88.3,0.318
,2009.0,,,,,,,,,,,Nigeria,83.6,0.61
,2009.0,,,,,,,,,,,Nigeria,83.6,0.318
,2009.0,,,,,,,,,,,Palestine,100.0,0.61
,2009.0,,,,,,,,,,,Palestine,100.0,0.318
,2009.0,,,,,,,,,,,Panama,99.6,0.61
,2009.0,,,,,,,,,,,Panama,99.6,0.318
,2009.0,,,,,,,,,,,Papua New Guinea,109.0,0.61
,2009.0,,,,,,,,,,,Papua New Guinea,109.0,0.318
,2009.0,,,,,,,,,,,Portugal,100.0,0.61
,2009.0,,,,,,,,,,,Portugal,100.0,0.318
,2009.0,,,,,,,,,,,Qatar,100.0,0.61
,2009.0,,,,,,,,,,,Qatar,100.0,0.318
,2009.0,,,,,,,,,,,Romania,100.0,0.61
,2009.0,,,,,,,,,,,Romania,100.0,0.318
,2009.0,,,,,,,,,,,Russia,100.0,0.61
,2009.0,,,,,,,,,,,Russia,100.0,0.318
,2009.0,,,,,,,,,,,Rwanda,101.0,0.61
,2009.0,,,,,,,,,,,Rwanda,101.0,0.318
,2009.0,,,,,,,,,,,Samoa,100.0,0.61
,2009.0,,,,,,,,,,,Samoa,100.0,0.318
,2009.0,,,,,,,,,,,Sao Tome and Principe,101.0,0.61
,2009.0,,,,,,,,,,,Sao Tome and Principe,101.0,0.318
,2009.0,,,,,,,,,,,Saudi Arabia,97.8,0.61
,2009.0,,,,,,,,,,,Saudi Arabia,97.8,0.318
,2009.0,,,,,,,,,,,Senegal,75.7,0.61
,2009.0,,,,,,,,,,,Senegal,75.7,0.318
,2009.0,,,,,,,,,,,Sierra Leone,71.0,0.61
,2009.0,,,,,,,,,,,Sierra Leone,71.0,0.318
,2009.0,,,,,,,,,,,Slovenia,100.0,0.61
,2009.0,,,,,,,,,,,Slovenia,100.0,0.318
,2009.0,,,,,,,,,,,Swaziland,103.0,0.61
,2009.0,,,,,,,,,,,Swaziland,103.0,0.318
,2009.0,,,,,,,,,,,Syria,97.1,0.61
,2009.0,,,,,,,,,,,Syria,97.1,0.318
,2009.0,,,,,,,,,,,Tajikistan,100.0,0.61
,2009.0,,,,,,,,,,,Tajikistan,100.0,0.318
,2009.0,,,,,,,,,,,Tanzania,97.3,0.61
,2009.0,,,,,,,,,,,Tanzania,97.3,0.318
,2009.0,,,,,,,,,,,Trinidad and Tobago,100.0,0.61
,2009.0,,,,,,,,,,,Trinidad and Tobago,100.0,0.318
,2009.0,,,,,,,,,,,Turkmenistan,100.0,0.61
,2009.0,,,,,,,,,,,Turkmenistan,100.0,0.318
,2009.0,,,,,,,,,,,Ukraine,100.0,0.61
,2009.0,,,,,,,,,,,Ukraine,100.0,0.318
,2009.0,,,,,,,,,,,Uruguay,102.0,0.61
,2009.0,,,,,,,,,,,Uruguay,102.0,0.318
,2009.0,,,,,,,,,,,Uzbekistan,100.0,0.61
,2009.0,,,,,,,,,,,Uzbekistan,100.0,0.318
,2009.0,,,,,,,,,,,Vanuatu,100.0,0.61
,2009.0,,,,,,,,,,,Vanuatu,100.0,0.318
,2009.0,,,,,,,,,,,Vietnam,99.1,0.61
,2009.0,,,,,,,,,,,Vietnam,99.1,0.318
,2009.0,,,,,,,,,,,Yemen,75.5,0.61
,2009.0,,,,,,,,,,,Yemen,75.5,0.318
,2009.0,,,,,,,,,,,Zambia,82.3,0.61
,2009.0,,,,,,,,,,,Zambia,82.3,0.318
,2009.0,,,,,,,,,,,Zimbabwe,101.0,0.61
,2009.0,,,,,,,,,,,Zimbabwe,101.0,0.318
SI,2008.0,0.3057193487800001,,,,,,,,,,,,0.237
XF-MER,2008.0,0.6318273757027829,,,,,,,,,,,,
XL-MER,2008.0,0.6533655603434201,,,,,,,,,,,,
XL,2008.0,0.6533475639434199,,,,,,,,,,,,
XM,2008.0,0.7013874184848121,,,,,,,,,,,,
XN-MER,2008.0,0.6850302228022438,,,,,,,,,,,,
XN,2008.0,0.6850302228022438,,,,,,,,,,,,
XR-MER,2008.0,0.6102453650063459,,,,,,,,,,,,
XR,2008.0,0.6102453650063459,,,,,,,,,,,,
YE,2008.0,0.5902649477508891,,,,,,,,,,,,
,2008.0,,,,,,98.8,,,,,,,
,2008.0,,,,,,99.1,,,,,,,
,2008.0,,,,,,88.9,,,,,,,
,2008.0,,,,,,87.5,,,,,,,
,2008.0,,,,,,99.2,,,,,,,
,2008.0,,,,,,96.0,,,,,,,
,2008.0,,,,,,99.5,,,,,,,
,2008.0,,,,,,98.7,,,,,,,
,2008.0,,,,,,98.6,,,,,,,
,2008.0,,,,,,98.4,,,,,,,
,2008.0,,,,,,77.9,,,,,,,
,2008.0,,,,,,66.4,,,,,,,
,2008.0,,,,,,100.0,,,,,,,
,2008.0,,,,,,97.6,,,,,,,
,2008.0,,,,,,71.1,,,,,,,
,2008.0,,,,,,98.0,,,,,,,
,2008.0,,,,,,97.8,,,,,,,
,2008.0,,,,,,95.7,,,,,,,
,2008.0,,,,,,80.2,,,,,,,
,2008.0,,,,,,98.0,,,,,,,
,2008.0,,,,,,99.4,,,,,,,
,2008.0,,,,,,96.8,,,,,,,
,2008.0,,,,,,99.0,,,,,,,
,2008.0,,,,,,,Albania,99.1,,,,,
,2008.0,,,,,,,Bolivia,98.9,,,,,
,2008.0,,,,,,,Burundi,88.1,,,,,
,2008.0,,,,,,,Cambodia,85.5,,,,,
,2008.0,,,,,,,Chile,99.2,,,,,
,2008.0,,,,,,,El Salvador,96.5,,,,,
,2008.0,,,,,,,Indonesia,99.4,,,,,
,2008.0,,,,,,,Iran,98.5,,,,,
,2008.0,,,,,,,Kuwait,98.7,,,,,
,2008.0,,,,,,,Mexico,98.4,,,,,
,2008.0,,,,,,,Morocco,69.9,,,,,
,2008.0,,,,,,,Nigeria,58.0,,,,,
,2008.0,,,,,,,North Korea,100.0,,,,,
,2008.0,,,,,,,Oman,97.6,,,,,
,2008.0,,,,,,,Pakistan,61.3,,,,,
,2008.0,,,,,,,Paraguay,98.2,,,,,
,2008.0,,,,,,,Philippines,98.5,,,,,
,2008.0,,,,,,,Qatar,96.9,,,,,
,2008.0,,,,,,,Sao Tome and Principe,77.3,,,,,
,2008.0,,,,,,,Sri Lanka,98.6,,,,,
,2008.0,,,,,,,Suriname,99.5,,,,,
,2008.0,,,,,,,Tunisia,95.8,,,,,
,2008.0,,,,,,,Uruguay,99.3,,,,,
,2008.0,,,,,,,,,Albania,98.5,,,
,2008.0,,,,,,,,,Bolivia,99.4,,,
,2008.0,,,,,,,,,Burundi,89.6,,,
,2008.0,,,,,,,,,Cambodia,89.4,,,
,2008.0,,,,,,,,,Chile,99.1,,,
,2008.0,,,,,,,,,El Salvador,95.4,,,
,2008.0,,,,,,,,,Indonesia,99.5,,,
,2008.0,,,,,,,,,Iran,98.8,,,
,2008.0,,,,,,,,,Kuwait,98.6,,,
,2008.0,,,,,,,,,Mexico,98.4,,,
,2008.0,,,,,,,,,Morocco,85.8,,,
,2008.0,,,,,,,,,Nigeria,75.6,,,
,2008.0,,,,,,,,,North Korea,100.0,,,
,2008.0,,,,,,,,,Oman,97.6,,,
,2008.0,,,,,,,,,Pakistan,79.4,,,
,2008.0,,,,,,,,,Paraguay,97.7,,,
,2008.0,,,,,,,,,Philippines,97.0,,,
,2008.0,,,,,,,,,Qatar,95.3,,,
,2008.0,,,,,,,,,Sao Tome and Principe,83.1,,,
,2008.0,,,,,,,,,Sri Lanka,97.3,,,
,2008.0,,,,,,,,,Suriname,99.4,,,
,2008.0,,,,,,,,,Tunisia,98.1,,,
,2008.0,,,,,,,,,Uruguay,98.6,,,
,2008.0,,,,,,,,,,,Albania,101.0,
,2008.0,,,,,,,,,,,Antigua and Barbuda,101.0,
,2008.0,,,,,,,,,,,Bolivia,99.5,
,2008.0,,,,,,,,,,,Cambodia,95.7,
,2008.0,,,,,,,,,,,Chile,100.0,
,2008.0,,,,,,,,,,,El Salvador,101.0,
,2008.0,,,,,,,,,,,Ethiopia,59.6,
,2008.0,,,,,,,,,,,Indonesia,99.8,
,2008.0,,,,,,,,,,,Iran,99.7,
,2008.0,,,,,,,,,,,Kuwait,100.0,
,2008.0,,,,,,,,,,,Madagascar,97.0,
,2008.0,,,,,,,,,,,Mexico,100.0,
,2008.0,,,,,,,,,,,Morocco,81.5,
,2008.0,,,,,,,,,,,North Korea,100.0,
,2008.0,,,,,,,,,,,Oman,100.0,
,2008.0,,,,,,,,,,,Pakistan,77.1,
,2008.0,,,,,,,,,,,Philippines,102.0,
,2008.0,,,,,,,,,,,Qatar,102.0,
,2008.0,,,,,,,,,,,Seychelles,101.0,
,2008.0,,,,,,,,,,,Sri Lanka,101.0,
,2008.0,,,,,,,,,,,Suriname,100.0,
,2008.0,,,,,,,,,,,Tunisia,97.6,
,2008.0,,,,,,,,,,,Uruguay,101.0,
SI,2007.0,0.30652291473000004,,,,,,,,,,,,0.244
XF-MER,2007.0,0.6343114682861761,,,,,,,,,,,,
XL-MER,2007.0,0.6466501753861761,,,,,,,,,,,,
XL,2007.0,0.6464801719941761,,,,,,,,,,,,
XM,2007.0,0.7022807106816,,,,,,,,,,,,
XN-MER,2007.0,0.6870879153039521,,,,,,,,,,,,
XN,2007.0,0.6870879153039521,,,,,,,,,,,,
XR-MER,2007.0,0.5977988192526171,,,,,,,,,,,,
XR,2007.0,0.5977988192526171,,,,,,,,,,,,
YE,2007.0,0.5902649477508891,,,,,,,,,,,,
,2007.0,,,,,,100.0,,,,,,,
,2007.0,,,,,,99.4,,,,,,,
,2007.0,,,,,,39.3,,,,,,,
,2007.0,,,,,,83.1,,,,,,,
,2007.0,,,,,,65.8,,,,,,,
,2007.0,,,,,,95.8,,,,,,,
,2007.0,,,,,,95.4,,,,,,,
,2007.0,,,,,,93.6,,,,,,,
,2007.0,,,,,,55.0,,,,,,,
,2007.0,,,,,,93.9,,,,,,,
,2007.0,,,,,,99.0,,,,,,,
,2007.0,,,,,,82.4,,,,,,,
,2007.0,,,,,,49.1,,,,,,,
,2007.0,,,,,,98.2,,,,,,,
,2007.0,,,,,,87.1,,,,,,,
,2007.0,,,,,,98.8,,,,,,,
,2007.0,,,,,,97.4,,,,,,,
,2007.0,,,,,,96.3,,,,,,,
,2007.0,,,,,,98.8,,,,,,,
,2007.0,,,,,,98.4,,,,,,,
,2007.0,,,,,,64.0,,,,,,,
,2007.0,,,,,,,Azerbaijan,100.0,,,,,
,2007.0,,,,,,,Bolivia,99.1,,,,,
,2007.0,,,,,,,Burkina Faso,33.1,,,,,
,2007.0,,,,,,,Cameroon,77.5,,,,,
,2007.0,,,,,,,"Congo, Dem. Rep.",53.3,,,,,
,2007.0,,,,,,,Dominican Republic,96.9,,,,,
,2007.0,,,,,,,Ecuador,95.6,,,,,
,2007.0,,,,,,,El Salvador,93.9,,,,,
,2007.0,,,,,,,Ethiopia,47.0,,,,,
,2007.0,,,,,,,Honduras,95.0,,,,,
,2007.0,,,,,,,Jordan,99.0,,,,,
,2007.0,,,,,,,Kenya,81.6,,,,,
,2007.0,,,,,,,Liberia,37.2,,,,,
,2007.0,,,,,,,Mexico,98.1,,,,,
,2007.0,,,,,,,Namibia,90.6,,,,,
,2007.0,,,,,,,Paraguay,98.8,,,,,
,2007.0,,,,,,,Peru,96.7,,,,,
,2007.0,,,,,,,Tunisia,94.7,,,,,
,2007.0,,,,,,,Uruguay,99.0,,,,,
,2007.0,,,,,,,Venezuela,98.8,,,,,
,2007.0,,,,,,,Zambia,58.5,,,,,
,2007.0,,,,,,,,,Azerbaijan,100.0,,,
,2007.0,,,,,,,,,Bolivia,99.8,,,
,2007.0,,,,,,,,,Burkina Faso,46.7,,,
,2007.0,,,,,,,,,Cameroon,89.4,,,
,2007.0,,,,,,,,,"Congo, Dem. Rep.",78.9,,,
,2007.0,,,,,,,,,Dominican Republic,94.6,,,
,2007.0,,,,,,,,,Ecuador,95.2,,,
,2007.0,,,,,,,,,El Salvador,93.2,,,
,2007.0,,,,,,,,,Ethiopia,63.0,,,
,2007.0,,,,,,,,,Honduras,92.7,,,
,2007.0,,,,,,,,,Jordan,99.0,,,
,2007.0,,,,,,,,,Kenya,83.2,,,
,2007.0,,,,,,,,,Liberia,63.5,,,
,2007.0,,,,,,,,,Mexico,98.2,,,
,2007.0,,,,,,,,,Namibia,83.2,,,
,2007.0,,,,,,,,,Paraguay,98.8,,,
,2007.0,,,,,,,,,Peru,98.0,,,
,2007.0,,,,,,,,,Tunisia,97.8,,,
,2007.0,,,,,,,,,Uruguay,98.5,,,
,2007.0,,,,,,,,,Venezuela,98.0,,,
,2007.0,,,,,,,,,Zambia,70.3,,,
,2007.0,,,,,,,,,,,Azerbaijan,100.0,
,2007.0,,,,,,,,,,,Bolivia,99.4,
,2007.0,,,,,,,,,,,Burkina Faso,70.9,
,2007.0,,,,,,,,,,,Cameroon,86.7,
,2007.0,,,,,,,,,,,Dominican Republic,102.0,
,2007.0,,,,,,,,,,,Ecuador,100.0,
,2007.0,,,,,,,,,,,El Salvador,101.0,
,2007.0,,,,,,,,,,,Honduras,103.0,
,2007.0,,,,,,,,,,,Jordan,100.0,
,2007.0,,,,,,,,,,,Mexico,99.9,
,2007.0,,,,,,,,,,,Paraguay,100.0,
,2007.0,,,,,,,,,,,Peru,98.7,
,2007.0,,,,,,,,,,,Uruguay,101.0,
,2007.0,,,,,,,,,,,Venezuela,101.0,
SI,2006.0,0.32105422913000004,,,,,,,,,,,,0.244
XF-MER,2006.0,0.635328601524527,,,,,,,,,,,,
XL-MER,2006.0,0.6498880967591402,,,,,,,,,,,,
XL,2006.0,0.6496560963111402,,,,,,,,,,,,
XM,2006.0,0.7065069786724661,,,,,,,,,,,,
XN-MER,2006.0,0.6926288161911209,,,,,,,,,,,,
XN,2006.0,0.6926288161911209,,,,,,,,,,,,
XR-MER,2006.0,0.5952085261501412,,,,,,,,,,,,
XR,2006.0,0.5952085261501412,,,,,,,,,,,,
YE,2006.0,0.5902649477508891,,,,,,,,,,,,
,2006.0,,,,,,91.8,,,,,,,0.303
,2006.0,,,,,,42.4,,,,,,,0.303
,2006.0,,,,,,84.9,,,,,,,0.303
,2006.0,,,,,,95.0,,,,,,,0.303
,2006.0,,,,,,72.3,,,,,,,0.303
,2006.0,,,,,,96.7,,,,,,,0.303
,2006.0,,,,,,96.6,,,,,,,0.303
,2006.0,,,,,,98.5,,,,,,,0.303
,2006.0,,,,,,99.3,,,,,,,0.303
,2006.0,,,,,,38.8,,,,,,,0.303
,2006.0,,,,,,97.9,,,,,,,0.303
,2006.0,,,,,,69.2,,,,,,,0.303
,2006.0,,,,,,97.8,,,,,,,0.303
,2006.0,,,,,,50.9,,,,,,,0.303
,2006.0,,,,,,97.5,,,,,,,0.303
,2006.0,,,,,,76.5,,,,,,,0.303
,2006.0,,,,,,99.4,,,,,,,0.303
,2006.0,,,,,,84.1,,,,,,,0.303
,2006.0,,,,,,98.7,,,,,,,0.303
,2006.0,,,,,,,Algeria,89.1,,,,,0.303
,2006.0,,,,,,,Benin,30.8,,,,,0.303
,2006.0,,,,,,,Egypt,81.8,,,,,0.303
,2006.0,,,,,,,El Salvador,95.5,,,,,0.303
,2006.0,,,,,,,Haiti,70.5,,,,,0.303
,2006.0,,,,,,,Indonesia,96.3,,,,,0.303
,2006.0,,,,,,,Iran,96.1,,,,,0.303
,2006.0,,,,,,,Kuwait,98.5,,,,,0.303
,2006.0,,,,,,,Maldives,99.4,,,,,0.303
,2006.0,,,,,,,Mali,30.8,,,,,0.303
,2006.0,,,,,,,Mexico,97.7,,,,,0.303
,2006.0,,,,,,,Pakistan,58.4,,,,,0.303
,2006.0,,,,,,,Peru,97.0,,,,,0.303
,2006.0,,,,,,,Senegal,44.5,,,,,0.303
,2006.0,,,,,,,Sri Lanka,97.9,,,,,0.303
,2006.0,,,,,,,Togo,67.9,,,,,0.303
,2006.0,,,,,,,Tonga,99.6,,,,,0.303
,2006.0,,,,,,,Uganda,81.1,,,,,0.303
,2006.0,,,,,,,Uruguay,99.1,,,,,0.303
,2006.0,,,,,,,,,Algeria,94.4,,,0.303
,2006.0,,,,,,,,,Benin,54.9,,,0.303
,2006.0,,,,,,,,,Egypt,87.9,,,0.303
,2006.0,,,,,,,,,El Salvador,94.4,,,0.303
,2006.0,,,,,,,,,Haiti,74.4,,,0.303
,2006.0,,,,,,,,,Indonesia,97.0,,,0.303
,2006.0,,,,,,,,,Iran,97.2,,,0.303
,2006.0,,,,,,,,,Kuwait,98.5,,,0.303
,2006.0,,,,,,,,,Maldives,99.2,,,0.303
,2006.0,,,,,,,,,Mali,47.4,,,0.303
,2006.0,,,,,,,,,Mexico,98.1,,,0.303
,2006.0,,,,,,,,,Pakistan,79.1,,,0.303
,2006.0,,,,,,,,,Peru,98.5,,,0.303
,2006.0,,,,,,,,,Senegal,58.1,,,0.303
,2006.0,,,,,,,,,Sri Lanka,97.0,,,0.303
,2006.0,,,,,,,,,Togo,84.9,,,0.303
,2006.0,,,,,,,,,Tonga,99.3,,,0.303
,2006.0,,,,,,,,,Uganda,87.3,,,0.303
,2006.0,,,,,,,,,Uruguay,98.3,,,0.303
,2006.0,,,,,,,,,,,Algeria,94.4,0.303
,2006.0,,,,,,,,,,,Egypt,93.0,0.303
,2006.0,,,,,,,,,,,El Salvador,101.0,0.303
,2006.0,,,,,,,,,,,Indonesia,99.2,0.303
,2006.0,,,,,,,,,,,Iran,99.0,0.303
,2006.0,,,,,,,,,,,Kuwait,100.0,0.303
,2006.0,,,,,,,,,,,Maldives,100.0,0.303
,2006.0,,,,,,,,,,,Mali,65.0,0.303
,2006.0,,,,,,,,,,,Mexico,99.6,0.303
,2006.0,,,,,,,,,,,Pakistan,73.8,0.303
,2006.0,,,,,,,,,,,Peru,98.4,0.303
,2006.0,,,,,,,,,,,Senegal,76.6,0.303
,2006.0,,,,,,,,,,,Sri Lanka,101.0,0.303
,2006.0,,,,,,,,,,,Togo,80.0,0.303
,2006.0,,,,,,,,,,,Tonga,100.0,0.303
,2006.0,,,,,,,,,,,Uruguay,101.0,0.303
SI,2005.0,0.3332908749100001,,,,,,,,,,,,0.24600000000000002
XF-MER,2005.0,0.6323437782411031,,,,,,,,,,,,
XL-MER,2005.0,0.6479663596817312,,,,,,,,,,,,
XL,2005.0,0.6475466898590732,,,,,,,,,,,,
XM,2005.0,0.709858872614976,,,,,,,,,,,,
XN-MER,2005.0,0.6969861901398562,,,,,,,,,,,,
XN,2005.0,0.6969861901398562,,,,,,,,,,,,
XR-MER,2005.0,0.583322157318264,,,,,,,,,,,,
XR,2005.0,0.583322157318264,,,,,,,,,,,,
YE,2005.0,0.5902649477508891,,,,,,,,,,,,0.34700000000000003
,2005.0,,,,,,74.4,,,,,,,0.312
,2005.0,,,,,,33.0,,,,,,,0.312
,2005.0,,,,,,84.9,,,,,,,0.312
,2005.0,,,,,,44.6,,,,,,,0.312
,2005.0,,,,,,97.4,,,,,,,0.312
,2005.0,,,,,,99.0,,,,,,,0.312
,2005.0,,,,,,99.7,,,,,,,0.312
,2005.0,,,,,,83.9,,,,,,,0.312
,2005.0,,,,,,98.3,,,,,,,0.312
,2005.0,,,,,,97.6,,,,,,,0.312
,2005.0,,,,,,87.0,,,,,,,0.312
,2005.0,,,,,,36.5,,,,,,,0.312
,2005.0,,,,,,65.1,,,,,,,0.312
,2005.0,,,,,,97.1,,,,,,,0.312
,2005.0,,,,,,95.0,,,,,,,0.312
,2005.0,,,,,,,Bhutan,68.0,,,,,0.312
,2005.0,,,,,,,Burkina Faso,26.5,,,,,0.312
,2005.0,,,,,,,Egypt,79.0,,,,,0.312
,2005.0,,,,,,,Ethiopia,33.3,,,,,0.312
,2005.0,,,,,,,Iran,96.7,,,,,0.312
,2005.0,,,,,,,Jordan,99.0,,,,,0.312
,2005.0,,,,,,,Kuwait,99.8,,,,,0.312
,2005.0,,,,,,,Lao,78.7,,,,,0.312
,2005.0,,,,,,,Malta,99.1,,,,,0.312
,2005.0,,,,,,,Mexico,97.6,,,,,0.312
,2005.0,,,,,,,Nicaragua,88.8,,,,,0.312
,2005.0,,,,,,,Niger,23.2,,,,,0.312
,2005.0,,,,,,,Pakistan,53.1,,,,,0.312
,2005.0,,,,,,,Peru,96.3,,,,,0.312
,2005.0,,,,,,,United Arab Emirates,97.0,,,,,0.312
,2005.0,,,,,,,,,Bhutan,80.0,,,0.312
,2005.0,,,,,,,,,Burkina Faso,40.4,,,0.312
,2005.0,,,,,,,,,Egypt,90.1,,,0.312
,2005.0,,,,,,,,,Ethiopia,55.9,,,0.312
,2005.0,,,,,,,,,Iran,98.1,,,0.312
,2005.0,,,,,,,,,Jordan,98.9,,,0.312
,2005.0,,,,,,,,,Kuwait,99.7,,,0.312
,2005.0,,,,,,,,,Lao,89.2,,,0.312
,2005.0,,,,,,,,,Malta,97.5,,,0.312
,2005.0,,,,,,,,,Mexico,97.6,,,0.312
,2005.0,,,,,,,,,Nicaragua,85.2,,,0.312
,2005.0,,,,,,,,,Niger,52.5,,,0.312
,2005.0,,,,,,,,,Pakistan,76.7,,,0.312
,2005.0,,,,,,,,,Peru,97.9,,,0.312
,2005.0,,,,,,,,,United Arab Emirates,93.6,,,0.312
,2005.0,,,,,,,,,,,Bhutan,84.9,0.312
,2005.0,,,,,,,,,,,Burkina Faso,65.6,0.312
,2005.0,,,,,,,,,,,"Congo, Rep.",89.9,0.312
,2005.0,,,,,,,,,,,Egypt,87.7,0.312
,2005.0,,,,,,,,,,,Iran,98.6,0.312
,2005.0,,,,,,,,,,,Jordan,100.0,0.312
,2005.0,,,,,,,,,,,Kuwait,100.0,0.312
,2005.0,,,,,,,,,,,Lao,88.3,0.312
,2005.0,,,,,,,,,,,Malta,102.0,0.312
,2005.0,,,,,,,,,,,Mexico,100.0,0.312
,2005.0,,,,,,,,,,,Nicaragua,104.0,0.312
,2005.0,,,,,,,,,,,Niger,44.2,0.312
,2005.0,,,,,,,,,,,Pakistan,69.3,0.312
,2005.0,,,,,,,,,,,Peru,98.3,0.312
,2005.0,,,,,,,,,,,United Arab Emirates,104.0,0.312
SI,2004.0,0.34065753971,,,,,,,,,,,,0.248
XF-MER,2004.0,0.6317119337190101,,,,,,,,,,,,
XL-MER,2004.0,0.6486597375585332,,,,,,,,,,,,
XL,2004.0,0.6479340374564331,,,,,,,,,,,,
XM,2004.0,0.7119763571808321,,,,,,,,,,,,
XN-MER,2004.0,0.6994475463448921,,,,,,,,,,,,
XN,2004.0,0.6994475463448921,,,,,,,,,,,,
XR-MER,2004.0,0.5896523676838592,,,,,,,,,,,,
XR,2004.0,0.5896523676838592,,,,,,,,,,,,
YE,2004.0,0.5902649477508891,,,,,,,,,,,,
,2004.0,,,,,,83.4,,,,,,,
,2004.0,,,,,,97.1,,,,,,,
,2004.0,,,,,,41.7,,,,,,,
,2004.0,,,,,,89.0,,,,,,,
,2004.0,,,,,,49.9,,,,,,,
,2004.0,,,,,,96.7,,,,,,,
,2004.0,,,,,,98.7,,,,,,,
,2004.0,,,,,,71.2,,,,,,,
,2004.0,,,,,,99.6,,,,,,,
,2004.0,,,,,,97.6,,,,,,,
,2004.0,,,,,,70.5,,,,,,,
,2004.0,,,,,,96.8,,,,,,,
,2004.0,,,,,,95.9,,,,,,,
,2004.0,,,,,,99.4,,,,,,,
,2004.0,,,,,,95.8,,,,,,,
,2004.0,,,,,,47.9,,,,,,,
,2004.0,,,,,,99.8,,,,,,,
,2004.0,,,,,,94.9,,,,,,,
,2004.0,,,,,,92.5,,,,,,,
,2004.0,,,,,,99.5,,,,,,,
,2004.0,,,,,,94.3,,,,,,,
,2004.0,,,,,,92.0,,,,,,,
,2004.0,,,,,,76.9,,,,,,,
,2004.0,,,,,,,Cambodia,78.9,,,,,
,2004.0,,,,,,,Cape Verde,98.0,,,,,
,2004.0,,,,,,,Chad,30.8,,,,,
,2004.0,,,,,,,El Salvador,91.0,,,,,
,2004.0,,,,,,,Ethiopia,38.5,,,,,
,2004.0,,,,,,,Gabon,95.6,,,,,
,2004.0,,,,,,,Indonesia,98.5,,,,,
,2004.0,,,,,,,Liberia,73.4,,,,,
,2004.0,,,,,,,Libya,99.4,,,,,
,2004.0,,,,,,,Mexico,97.6,,,,,
,2004.0,,,,,,,Morocco,60.5,,,,,
,2004.0,,,,,,,Peru,95.7,,,,,
,2004.0,,,,,,,Qatar,97.5,,,,,
,2004.0,,,,,,,Samoa,99.4,,,,,
,2004.0,,,,,,,Saudi Arabia,94.7,,,,,
